id,hhb,hbo2,ca,na
16488,7.728075,3.765362,8.57643,2.7770288
16489,7.7102017,3.757691,8.559915,2.7716506
16490,7.725955,3.7643912,8.577687,2.7770016
16491,7.7221594,3.762896,8.56663,2.7728043
16492,7.725773,3.7642944,8.577457,2.7769306
16493,7.726652,3.7645073,8.575777,2.775907
16494,7.7096004,3.7572837,8.555693,2.7700481
16495,7.7078843,3.7573016,8.5538845,2.770501
16496,7.711637,3.7583075,8.562083,2.7723103
16497,7.711706,3.759043,8.560221,2.771097
16498,7.7238054,3.763154,8.572864,2.7750785
16499,7.709651,3.7577965,8.556246,2.7709444
16500,7.724909,3.7629006,8.575082,2.7743876
16501,7.713762,3.7593553,8.562571,2.7725782
16502,7.7202053,3.761993,8.570178,2.7754447
16503,7.7161646,3.7586994,8.566677,2.7711203
16504,7.7103057,3.7573113,8.559675,2.7708127
16505,7.7183495,3.7622817,8.56757,2.7726686
16506,7.722838,3.7619936,8.573123,2.7735546
16507,7.717407,3.7615738,8.567657,2.7739353
16508,7.72067,3.7623098,8.56893,2.775541
16509,7.7261047,3.7645059,8.57779,2.7770388
16510,7.7067575,3.7565517,8.558222,2.7698638
16511,7.717122,3.7611525,8.569602,2.7728512
16512,7.723871,3.7622273,8.574566,2.7739897
16513,7.712271,3.7588992,8.561388,2.772647
16514,7.7161717,3.760894,8.568412,2.7718267
16515,7.7223206,3.7626266,8.574905,2.774806
16516,7.7111263,3.7585745,8.557134,2.770312
16517,7.717931,3.7615714,8.570492,2.7730443
16518,7.719746,3.761753,8.565639,2.7734506
16519,7.7201614,3.7614653,8.572009,2.7732565
16520,7.7283916,3.7645965,8.578989,2.7759616
16521,7.721474,3.7620635,8.574783,2.7741358
16522,7.711216,3.7583623,8.559007,2.7716439
16523,7.722252,3.763307,8.576334,2.7744198
16524,7.725157,3.7634141,8.575626,2.7767856
16525,7.7137904,3.7599902,8.563481,2.7721508
16526,7.70609,3.7562957,8.554143,2.7691977
16527,7.7241077,3.7631993,8.57384,2.775904
16528,7.7221622,3.76253,8.574338,2.7747002
16529,7.7244573,3.763445,8.577672,2.7755039
16530,7.723451,3.7629054,8.573288,2.7756424
16531,7.7244315,3.7627392,8.574751,2.7747004
16532,7.721648,3.7633085,8.572775,2.7756212
16533,7.720433,3.7619321,8.5680895,2.7741039
16534,7.711852,3.7581048,8.561546,2.771433
16535,7.719014,3.7617457,8.568469,2.7743337
16536,7.7211514,3.7630055,8.570609,2.7758715
16537,7.7129745,3.7586331,8.562801,2.7716358
16538,7.7244134,3.7635639,8.577413,2.775294
16539,7.7226725,3.7618287,8.573428,2.7735317
16540,7.719897,3.7615497,8.569942,2.7753904
16541,7.719207,3.7611675,8.567125,2.7742348
16542,7.7226257,3.7623556,8.575311,2.7743223
16543,7.727586,3.764765,8.577676,2.777571
16544,7.7167587,3.7608874,8.563269,2.7732909
16545,7.7085357,3.757353,8.556396,2.7698724
16546,7.723432,3.7634149,8.573884,2.7747753
16547,7.717721,3.7613146,8.567293,2.7746365
16548,7.726008,3.7640772,8.579019,2.775905
16549,7.7112513,3.7591484,8.561822,2.77063
16550,7.722341,3.7620797,8.574915,2.7741246
16551,7.7227793,3.7617006,8.573923,2.7736642
16552,7.725782,3.764335,8.577486,2.7769198
16553,7.7277355,3.7644906,8.578612,2.775902
16554,7.718332,3.761581,8.571431,2.7733233
16555,7.725003,3.7633886,8.575465,2.7758465
16556,7.727988,3.7648373,8.580583,2.7763398
16557,7.7191954,3.7603285,8.569847,2.7723417
16558,7.722438,3.7614615,8.5736685,2.7735565
16559,7.720202,3.7622898,8.573792,2.773453
16560,7.716406,3.761011,8.569133,2.772692
16561,7.728519,3.7648034,8.578727,2.7756732
16562,7.7183156,3.7603855,8.564826,2.770437
16563,7.7186766,3.7621176,8.569164,2.7745774
16564,7.7160673,3.7606885,8.567928,2.7724974
16565,7.7125793,3.7587652,8.56211,2.7721922
16566,7.7123237,3.7587924,8.5623045,2.7725942
16567,7.7089286,3.7572649,8.557693,2.7706037
16568,7.7260094,3.7642694,8.579168,2.7759817
16569,7.7231665,3.7630146,8.572109,2.7751887
16570,7.7229695,3.762502,8.572763,2.7744577
16571,7.720455,3.761856,8.569204,2.774319
16572,7.7269917,3.7651615,8.57515,2.7770085
16573,7.7214117,3.7612784,8.571071,2.772605
16574,7.7116394,3.7590208,8.560326,2.7710745
16575,7.7219076,3.7635095,8.5729885,2.7757456
16576,7.7180367,3.7607532,8.563109,2.7707536
16577,7.713573,3.7592828,8.5644455,2.7723517
16578,7.709744,3.7581358,8.5561,2.7712064
16579,7.720939,3.7622056,8.565576,2.7722385
16580,7.724894,3.7644339,8.571,2.776853
16581,7.718749,3.7606537,8.570297,2.7724345
16582,7.718977,3.7616198,8.56917,2.77413
16583,7.7105026,3.7585425,8.561332,2.7707212
16584,7.72452,3.7636228,8.570597,2.7737086
16585,7.7210836,3.762357,8.574873,2.774065
16586,7.704277,3.7554786,8.554502,2.7688406
16587,7.721461,3.7623081,8.572156,2.7745183
16588,7.718059,3.7607665,8.567007,2.7744143
16589,7.714413,3.75949,8.561716,2.7717757
16590,7.721765,3.7628412,8.576099,2.7741015
16591,7.7261257,3.7641714,8.578943,2.7759068
16592,7.728736,3.764958,8.580138,2.7766216
16593,7.7256565,3.764058,8.57418,2.775253
16594,7.726302,3.764625,8.57797,2.7771945
16595,7.710102,3.7578957,8.559527,2.770929
16596,7.725585,3.7635705,8.576201,2.776982
16597,7.722614,3.7631054,8.575166,2.7744176
16598,7.7187634,3.7615893,8.5683,2.7742546
16599,7.7260556,3.7639174,8.577296,2.7771738
16600,7.718673,3.761144,8.56359,2.7719047
16601,7.7165074,3.760615,8.563893,2.7738984
16602,7.7184606,3.7621405,8.569989,2.7727828
16603,7.722683,3.7625651,8.575009,2.7746384
16604,7.714696,3.759912,8.56344,2.7723346
16605,7.7152424,3.7600176,8.563753,2.7725923
16606,7.7154665,3.7604024,8.566514,2.7718873
16607,7.727683,3.7642848,8.577992,2.7756207
16608,7.708537,3.7576125,8.557098,2.7698972
16609,7.7144275,3.7600904,8.56073,2.7731872
16610,7.7133455,3.7592435,8.5634575,2.7724793
16611,7.723497,3.7633657,8.572325,2.7764583
16612,7.7179756,3.760698,8.566949,2.7743495
16613,7.7186055,3.761209,8.5695715,2.775149
16614,7.7171807,3.7612336,8.570666,2.772534
16615,7.722258,3.763119,8.5764885,2.7744515
16616,7.720427,3.7613297,8.572227,2.7736113
16617,7.720558,3.7621405,8.5692215,2.774009
16618,7.721167,3.761843,8.57327,2.7739308
16619,7.721672,3.7630322,8.572544,2.7761555
16620,7.7193904,3.7617426,8.568406,2.7750127
16621,7.711542,3.7586477,8.56044,2.7723157
16622,7.717961,3.7603123,8.564125,2.7711425
16623,7.7172475,3.7609594,8.565263,2.773359
16624,7.7235003,3.76303,8.569828,2.7730696
16625,7.722724,3.7630875,8.571558,2.7761161
16626,7.721135,3.7631078,8.572193,2.77544
16627,7.712126,3.758223,8.562982,2.7717142
16628,7.7221894,3.761722,8.571758,2.773924
16629,7.7200856,3.7618415,8.566674,2.772361
16630,7.718465,3.760657,8.57126,2.772275
16631,7.719038,3.7614322,8.568107,2.7746253
16632,7.716343,3.7605436,8.56915,2.7728992
16633,7.726754,3.7640324,8.5774355,2.775419
16634,7.7250967,3.7635968,8.579225,2.775551
16635,7.7282925,3.7648644,8.579164,2.7765071
16636,7.723102,3.7630348,8.569566,2.7739599
16637,7.7078066,3.7571678,8.559618,2.7700474
16638,7.724378,3.7642617,8.570526,2.7765632
16639,7.7239184,3.7624216,8.575,2.774364
16640,7.726146,3.7641501,8.57885,2.7759836
16641,7.716983,3.7605982,8.56411,2.7725236
16642,7.7072906,3.7566423,8.554982,2.7693803
16643,7.708503,3.7574415,8.554081,2.7703912
16644,7.719891,3.7617855,8.570308,2.7741723
16645,7.719353,3.761866,8.571325,2.7736897
16646,7.7197437,3.761787,8.569642,2.7742045
16647,7.7242723,3.7632399,8.574322,2.7758048
16648,7.7248983,3.7637205,8.577521,2.7754452
16649,7.7276664,3.7648778,8.580386,2.7763727
16650,7.7176857,3.76068,8.56523,2.7717535
16651,7.718315,3.7603295,8.567704,2.7720501
16652,7.7218738,3.7634869,8.572911,2.7757032
16653,7.724226,3.7638428,8.574455,2.774786
16654,7.707347,3.7569306,8.558665,2.7697117
16655,7.7227945,3.7630148,8.573747,2.775799
16656,7.7152905,3.7602384,8.564188,2.7727048
16657,7.7251396,3.7631571,8.575667,2.7745798
16658,7.716614,3.7604177,8.565171,2.7733927
16659,7.726387,3.7638037,8.576596,2.7746873
16660,7.7239532,3.7630045,8.574373,2.7760136
16661,7.7074566,3.7570984,8.553272,2.7702491
16662,7.7206335,3.7625532,8.574503,2.7740328
16663,7.712208,3.7590015,8.564272,2.7710426
16664,7.719903,3.7620227,8.567933,2.7751758
16665,7.7059307,3.7558146,8.552063,2.7683012
16666,7.7203913,3.7618823,8.569307,2.7741115
16667,7.7213993,3.7619479,8.5734625,2.7738311
16668,7.719572,3.761981,8.569047,2.7745032
16669,7.723649,3.762539,8.573417,2.7736666
16670,7.7252007,3.764096,8.5738125,2.7757576
16671,7.712194,3.759194,8.562198,2.771549
16672,7.716355,3.760512,8.565197,2.7725575
16673,7.721715,3.7633827,8.572644,2.7756042
16674,7.7245274,3.7639863,8.571616,2.7751403
16675,7.7204127,3.7626371,8.574026,2.7738633
16676,7.723838,3.7624192,8.574523,2.773926
16677,7.72225,3.762016,8.56672,2.7718875
16678,7.7208333,3.7625084,8.574674,2.7735455
16679,7.7237988,3.7639627,8.570483,2.776192
16680,7.7054224,3.756117,8.553978,2.7686565
16681,7.719817,3.7618713,8.569984,2.7753665
16682,7.7100096,3.758243,8.555869,2.7703378
16683,7.723615,3.7629776,8.57293,2.7749004
16684,7.718612,3.7612197,8.567173,2.7737615
16685,7.7100954,3.7575712,8.560041,2.7716281
16686,7.720478,3.76129,8.564521,2.771159
16687,7.70831,3.7568672,8.556302,2.77026
16688,7.72601,3.7640111,8.578628,2.7755964
16689,7.721128,3.7624233,8.567927,2.7738853
16690,7.7240486,3.7640126,8.569395,2.77571
16691,7.722662,3.7619562,8.573069,2.7740028
16692,7.7218823,3.7617629,8.571957,2.7738116
16693,7.7185216,3.7610025,8.565521,2.7714107
16694,7.7241106,3.7634547,8.571691,2.77432
16695,7.7263927,3.7644012,8.579192,2.7757316
16696,7.7128897,3.7587936,8.56314,2.7723658
16697,7.718206,3.7608385,8.566931,2.7730863
16698,7.7200394,3.7621949,8.571596,2.7740352
16699,7.7181005,3.7607698,8.56684,2.7741203
16700,7.70798,3.7571485,8.559067,2.7701647
16701,7.72386,3.7630672,8.576549,2.7748754
16702,7.7228217,3.76331,8.569404,2.7744076
16703,7.726088,3.764059,8.579167,2.7759202
16704,7.727268,3.7642086,8.578128,2.7756836
16705,7.710393,3.7571962,8.560604,2.7709227
16706,7.704438,3.7553942,8.555034,2.7689936
16707,7.718525,3.7609725,8.565063,2.7716603
16708,7.7189593,3.7620597,8.568624,2.7748358
16709,7.7116365,3.758463,8.560311,2.7720008
16710,7.7108088,3.75877,8.558698,2.7717087
16711,7.727072,3.7643538,8.5774355,2.7774482
16712,7.7117176,3.7590456,8.559638,2.771094
16713,7.720208,3.7618885,8.571469,2.7733977
16714,7.705152,3.7559488,8.553954,2.7686825
16715,7.7141457,3.759031,8.5616865,2.7721243
16716,7.725709,3.7634783,8.576295,2.7749865
16717,7.70809,3.7570548,8.55608,2.7703927
16718,7.7135053,3.759438,8.56158,2.7731197
16719,7.722978,3.762474,8.57072,2.7721179
16720,7.721554,3.7624955,8.569522,2.7743328
16721,7.7227087,3.762952,8.573733,2.7758133
16722,7.7217417,3.7634175,8.572867,2.7756379
16723,7.7102385,3.7583373,8.555921,2.7702105
16724,7.7187724,3.7621937,8.570328,2.772198
16725,7.710154,3.7583163,8.560345,2.7706187
16726,7.72281,3.7620173,8.57298,2.7735748
16727,7.7084317,3.757452,8.558601,2.770273
16728,7.727497,3.7645454,8.578003,2.7763424
16729,7.721082,3.762313,8.573682,2.77406
16730,7.7257566,3.7638476,8.579068,2.7758152
16731,7.722555,3.7629137,8.573684,2.775787
16732,7.722524,3.7629077,8.572519,2.774893
16733,7.718993,3.76195,8.572158,2.7735043
16734,7.722332,3.762529,8.57204,2.775236
16735,7.720866,3.7624054,8.574664,2.7737656
16736,7.7123003,3.759412,8.560272,2.7713337
16737,7.725303,3.7641377,8.572554,2.7748337
16738,7.71239,3.7590055,8.561569,2.7726917
16739,7.7280216,3.7648506,8.58078,2.776189
16740,7.7047606,3.7558362,8.553821,2.768635
16741,7.724702,3.7629638,8.575216,2.774559
16742,7.718623,3.7616136,8.567412,2.7748487
16743,7.7242255,3.7635565,8.571997,2.7745204
16744,7.7048545,3.7557404,8.555099,2.7690866
16745,7.7157426,3.7602835,8.563857,2.7729046
16746,7.719507,3.7609925,8.564122,2.7708561
16747,7.7237787,3.7631679,8.577565,2.7747474
16748,7.712078,3.7595754,8.562781,2.7707973
16749,7.7209845,3.7624903,8.575022,2.7741141
16750,7.726672,3.7637906,8.577232,2.775367
16751,7.721896,3.763525,8.57278,2.7756708
16752,7.7307153,3.7659595,8.581144,2.777032
16753,7.71798,3.760802,8.566612,2.7733772
16754,7.714331,3.7602746,8.564011,2.772425
16755,7.7292776,3.765106,8.579303,2.7762327
16756,7.708604,3.7574596,8.559922,2.7699535
16757,7.7143965,3.7594962,8.564492,2.7724414
16758,7.7224817,3.762653,8.574229,2.774833
16759,7.7219543,3.7628448,8.573218,2.7742207
16760,7.719068,3.7610352,8.568134,2.7732046
16761,7.7189574,3.7618113,8.572551,2.7736518
16762,7.7217374,3.761436,8.572184,2.773078
16763,7.713784,3.7593036,8.56258,2.7722611
16764,7.725936,3.7635872,8.5758915,2.7745273
16765,7.7223206,3.7631981,8.569451,2.7756279
16766,7.727776,3.7652671,8.575624,2.776286
16767,7.721447,3.7620928,8.572089,2.7741916
16768,7.713733,3.7588854,8.559276,2.7704942
16769,7.7250824,3.7634814,8.575668,2.7766976
16770,7.7188377,3.7616544,8.572488,2.7730405
16771,7.7057514,3.75617,8.555581,2.769057
16772,7.724948,3.76371,8.577211,2.7751234
16773,7.727891,3.7657316,8.575108,2.7775524
16774,7.722744,3.7626626,8.575969,2.7744715
16775,7.7087,3.7568686,8.556993,2.7697475
16776,7.722411,3.763153,8.5678005,2.7742102
16777,7.710121,3.7575212,8.559923,2.7715018
16778,7.7243557,3.7634401,8.573456,2.7756402
16779,7.7259946,3.7639725,8.578862,2.7755382
16780,7.7286873,3.764932,8.579219,2.7764504
16781,7.7228227,3.7627769,8.57526,2.7748716
16782,7.7281275,3.7647321,8.578717,2.7759893
16783,7.7221017,3.7629187,8.576236,2.7743514
16784,7.717745,3.762028,8.568542,2.7728097
16785,7.718442,3.7607615,8.567262,2.7725184
16786,7.724571,3.763761,8.572173,2.7746873
16787,7.7192554,3.7602892,8.570446,2.7722924
16788,7.7135897,3.7595515,8.562901,2.7726607
16789,7.7200403,3.7619412,8.573354,2.7739031
16790,7.726473,3.7642164,8.578937,2.7757633
16791,7.7119017,3.7585104,8.557626,2.7700477
16792,7.716109,3.7608085,8.568713,2.7721179
16793,7.710339,3.7584183,8.561073,2.770534
16794,7.723759,3.763659,8.573795,2.7746713
16795,7.719122,3.7615752,8.565721,2.7731807
16796,7.7262692,3.763625,8.577196,2.7752378
16797,7.723829,3.7633386,8.57114,2.7739835
16798,7.7171926,3.7599444,8.563561,2.7710564
16799,7.7204213,3.760878,8.571029,2.77269
16800,7.719556,3.7617164,8.570071,2.775385
16801,7.723425,3.76371,8.569911,2.7758
16802,7.706263,3.7565544,8.5522585,2.7689073
16803,7.7121944,3.758987,8.559325,2.7721322
16804,7.7116876,3.758362,8.562226,2.772335
16805,7.7303867,3.7658026,8.580765,2.7766693
16806,7.719927,3.761466,8.568077,2.774524
16807,7.7234755,3.7629855,8.576588,2.7747478
16808,7.725467,3.7633524,8.576046,2.7748115
16809,7.7179523,3.7609735,8.567603,2.7745674
16810,7.711744,3.7583427,8.5584955,2.771364
16811,7.710634,3.7581139,8.559958,2.7713025
16812,7.715964,3.760614,8.569232,2.7724078
16813,7.720845,3.7614992,8.569547,2.7722986
16814,7.73005,3.7667122,8.5768,2.7782934
16815,7.710408,3.758168,8.558524,2.771544
16816,7.7103696,3.7580302,8.559162,2.7715566
16817,7.717574,3.7609003,8.566036,2.7741024
16818,7.7077713,3.7565145,8.553886,2.7683866
16819,7.7259436,3.7640045,8.578959,2.7758353
16820,7.7102084,3.7574925,8.55573,2.7690754
16821,7.7135887,3.7593036,8.565043,2.7724545
16822,7.7263403,3.7645726,8.574045,2.775512
16823,7.723776,3.763825,8.567847,2.7744358
16824,7.723632,3.7629545,8.573139,2.7757552
16825,7.722129,3.7623544,8.571882,2.7750323
16826,7.7158966,3.760717,8.56894,2.7718086
16827,7.7214794,3.7632551,8.57259,2.775571
16828,7.7233877,3.7633052,8.574452,2.77608
16829,7.7190647,3.7609181,8.563813,2.7706244
16830,7.7237206,3.7621772,8.574626,2.774111
16831,7.722162,3.7615151,8.573064,2.77333
16832,7.715621,3.7597375,8.564036,2.7719185
16833,7.7077265,3.7567627,8.558708,2.7703826
16834,7.727597,3.764619,8.5779295,2.776318
16835,7.72204,3.763592,8.572973,2.7757413
16836,7.712954,3.7599223,8.563476,2.771235
16837,7.7182183,3.761815,8.571523,2.7730184
16838,7.7256727,3.7638197,8.576406,2.7768323
16839,7.710723,3.7586617,8.559318,2.7706974
16840,7.7202024,3.7617002,8.567474,2.7721627
16841,7.709029,3.7570612,8.557481,2.7698128
16842,7.72445,3.7632651,8.578039,2.7768075
16843,7.7133303,3.7600431,8.563229,2.7712896
16844,7.7068624,3.7561634,8.556979,2.769697
16845,7.7266603,3.7639296,8.577807,2.7757683
16846,7.7234864,3.7632513,8.572334,2.7751148
16847,7.7219405,3.7628064,8.574071,2.7742636
16848,7.7261467,3.7645001,8.577869,2.7771297
16849,7.7238264,3.7622588,8.574394,2.774007
16850,7.705572,3.7555737,8.55494,2.7690175
16851,7.7256875,3.7642899,8.573066,2.7750509
16852,7.7166452,3.7601135,8.562105,2.7702277
16853,7.7144275,3.7595947,8.5656805,2.7724373
16854,7.714511,3.7602854,8.564706,2.7712328
16855,7.712453,3.7587576,8.563276,2.7720697
16856,7.7176247,3.7613487,8.569531,2.7720916
16857,7.724039,3.7630043,8.577828,2.7766378
16858,7.7081847,3.7571998,8.554666,2.7706938
16859,7.7192736,3.7617462,8.567756,2.7742608
16860,7.7222414,3.7627099,8.5731735,2.7755907
16861,7.7157497,3.7604597,8.564026,2.773867
16862,7.7193346,3.7616305,8.57332,2.7735465
16863,7.723972,3.7632334,8.57714,2.7753332
16864,7.720572,3.7627509,8.5741415,2.7739596
16865,7.71052,3.7578084,8.5574045,2.7699883
16866,7.7117176,3.7582777,8.557919,2.76991
16867,7.7234745,3.762553,8.570695,2.7721422
16868,7.712663,3.75865,8.559243,2.7704225
16869,7.725851,3.763445,8.576608,2.7747996
16870,7.7216907,3.7633758,8.572775,2.7756207
16871,7.7213893,3.76137,8.571294,2.7735202
16872,7.7241383,3.7633457,8.577352,2.7753842
16873,7.716545,3.7603815,8.565717,2.7743342
16874,7.710468,3.7578063,8.558024,2.7705724
16875,7.7259665,3.7645457,8.57417,2.7772353
16876,7.7191377,3.7615807,8.56782,2.7740943
16877,7.7241507,3.764081,8.570804,2.7760527
16878,7.723316,3.7629695,8.575909,2.7747853
16879,7.723996,3.7630036,8.574035,2.7760768
16880,7.7288527,3.7651029,8.579451,2.7766268
16881,7.7193956,3.761675,8.569361,2.7749884
16882,7.7055407,3.7561316,8.555383,2.7689254
16883,7.7235003,3.7628784,8.570532,2.7727368
16884,7.708775,3.7570171,8.5550165,2.7696245
16885,7.722372,3.7630367,8.570445,2.7763178
16886,7.730602,3.7659853,8.581585,2.777232
16887,7.7203417,3.761024,8.570526,2.7727334
16888,7.7256193,3.76348,8.575812,2.7748506
16889,7.7228165,3.7619486,8.573201,2.773537
16890,7.7222776,3.7627754,8.573277,2.7756498
16891,7.723665,3.76267,8.5738325,2.7747009
16892,7.721412,3.7625635,8.571485,2.7761104
16893,7.7212267,3.76138,8.570922,2.7725341
16894,7.7220488,3.7627077,8.57127,2.7759583
16895,7.7205696,3.7624002,8.5663805,2.7744462
16896,7.72349,3.7633743,8.574411,2.776095
16897,7.723312,3.7632527,8.574404,2.7760596
16898,7.730276,3.765627,8.5806055,2.7767494
16899,7.7173023,3.7607021,8.568431,2.7738283
16900,7.7065363,3.7565596,8.5558195,2.7692602
16901,7.705459,3.7561314,8.554463,2.7688313
16902,7.717859,3.7604861,8.566029,2.7719235
16903,7.728154,3.7657278,8.576089,2.7774222
16904,7.7185106,3.7612345,8.56915,2.7739635
16905,7.7242126,3.7625022,8.574658,2.7745173
16906,7.719964,3.7608247,8.570113,2.7726023
16907,7.709028,3.7577715,8.557435,2.7701018
16908,7.7090755,3.7576265,8.554593,2.7705662
16909,7.7236624,3.7631028,8.576602,2.7752259
16910,7.7267685,3.765058,8.574647,2.7774618
16911,7.718337,3.7603216,8.570415,2.7723684
16912,7.7129297,3.7597363,8.561716,2.7715218
16913,7.719364,3.7617843,8.567746,2.7745986
16914,7.7245755,3.7633917,8.577129,2.7751179
16915,7.7070427,3.756626,8.551961,2.7697103
16916,7.73036,3.7658386,8.5811205,2.7771094
16917,7.7218924,3.7614522,8.57253,2.7735682
16918,7.721905,3.7622433,8.575084,2.774039
16919,7.7234488,3.7629142,8.57319,2.7757406
16920,7.721838,3.7618237,8.57168,2.7738159
16921,7.729024,3.7661982,8.576835,2.778309
16922,7.7105274,3.7582982,8.556267,2.7712061
16923,7.71004,3.7578635,8.558055,2.7712317
16924,7.7174354,3.7613564,8.567132,2.7742393
16925,7.722574,3.7629251,8.573603,2.775788
16926,7.7214775,3.7627838,8.575319,2.77389
16927,7.728923,3.76516,8.580072,2.7765002
16928,7.7257504,3.7634587,8.5761385,2.7748163
16929,7.718434,3.762041,8.568491,2.7717075
16930,7.725913,3.7641425,8.57896,2.7756138
16931,7.7241793,3.763307,8.573088,2.7751305
16932,7.708026,3.7571156,8.557607,2.7700136
16933,7.7121305,3.7587523,8.558346,2.7719796
16934,7.7089233,3.7568836,8.556997,2.7706492
16935,7.718184,3.7622697,8.568588,2.7730033
16936,7.7145367,3.7596378,8.564411,2.772538
16937,7.722648,3.7626455,8.575686,2.774312
16938,7.714806,3.7605011,8.567281,2.7719831
16939,7.7255244,3.7630825,8.576322,2.7745957
16940,7.724606,3.7628448,8.575273,2.7743905
16941,7.718514,3.7610748,8.563461,2.771807
16942,7.715276,3.7595494,8.5608015,2.7699342
16943,7.7246175,3.7643392,8.57018,2.7760656
16944,7.726063,3.7640188,8.5799055,2.7758338
16945,7.720019,3.7617867,8.572337,2.7745962
16946,7.703128,3.7549295,8.553856,2.7685368
16947,7.7135496,3.7593122,8.564494,2.7721906
16948,7.705701,3.755831,8.556159,2.769592
16949,7.7228913,3.7624733,8.575473,2.774306
16950,7.721991,3.762571,8.573032,2.775516
16951,7.706367,3.7564223,8.556448,2.7691996
16952,7.721242,3.7623057,8.568155,2.7737205
16953,7.715163,3.760212,8.565127,2.7733815
16954,7.725647,3.763468,8.575726,2.7747827
16955,7.7218647,3.763062,8.575932,2.774398
